isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,genres
9781850522317,1850522316,Red Dragon,The Silence of the Lambs,Thomas Harris,Adventure stories,http://books.google.com/books/content?id=c1qLQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Kriminalromaner.,1992.0,4.48,534.0,283.0,['Adventure']
9781854591173,1854591177,Cyrano de Bergerac,,Edmond Rostand,Drama,http://books.google.com/books/content?id=txm46dfx0WMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Translated by Anthony Burgess.,1991.0,4.06,192.0,58.0,['Drama']
9781854596017,1854596012,Abandonment,,Kate Atkinson,Drama,http://books.google.com/books/content?id=dUrSIq5E6RMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A play about love, death, identity and evolution, from the bestselling and highly acclaimed novelist. Elizabeth, forty-something, childless, recently separated, just wants to be alone. She's moved into a converted Victorian mansion, alive with history, character, woodworm and rot. But worse than that she's besieged by invaders of the human kind. Her best friend, her sister, their mother, the builder and a photographer are all determined to make their mark. And a former inhabitant of the house, disturbed from her resting place by Elizabeth's arrival, revisits her own long-forgotten past. Kate Atkinson's play Abandonment was first performed at the Traverse Theatre, Edinburgh, in 2000.",2000.0,3.6,96.0,78.0,['Drama']
9781857028157,1857028155,The Magician's Assistant,,Ann Patchett,Fantasy fiction,http://books.google.com/books/content?id=-yU3AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The national bestseller--now in paperback. When the magician Parsifal dies, his assistant, Sabine, who was also for only the last few months of his life married to Parsifal, must sort out the emotional baggage she inherits.s",1998.0,3.65,357.0,24470.0,['Fantasy']
9781857150940,1857150945,The Odyssey,,Homer;Robert Fitzgerald;Seamus Heaney,Epic literature,http://books.google.com/books/content?id=Zv9FPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Homer's Odyssey is one of the supreme masterpieces of Western literature. Of this much acclaimed translation by Robert Fitzgerald, George Steiner has written, 'Fitzgerald is taking his place beside Chapman and Pope in the unbroken lineage of English Homeric translations...it has an economy and soar of a poet'. Introduced by Seamus Heaney",1992.0,3.75,509.0,45.0,['Classic']
9781857151336,185715133X,Lolita,,Vladimir Nabokov,American literature,http://books.google.com/books/content?id=o8KYQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Poet and pervert, Humbert Humbert becomes obsessed by twelve-year-old Lolita and seeks to possess her, first carnally and then artistically, out of love, 'to fix once for all the perilous magic of nymphets'. Is he in love or insane? A silver-tongued poet or a pervert? A tortured soul or a monster? Or is he all of these? Humbert Humbert's seduction is one of many dimensions in Nabokov's dizzying masterpiece, which is suffused with a savage humour and rich, elaborate verbal textures.",1992.0,3.89,335.0,795.0,['Classic']
9781857231359,185723135X,Use of Weapons,,Iain Banks,Science fiction,,"The man known as Cheradenine Zakalwe was one of Special Circumstances'foremost agents, changing the destiny of planets to suit the Culture through intrigue, dirty tricks or military action. The woman known as Diziet Sma had plucked him from obscurity and pushed him towards his present eminence, but despite all their dealings she did not know him as well as she thought. The drone known as Skaffen-Amtiskaw knew both of these people. It had once saved the woman's life by massacring her attackers in a particularly bloody manner. It believed the man to be a burnt-out case. But not even its machine intelligence could see the horrors in his past.",1992.0,4.19,411.0,30779.0,['Sci-Fi']
9781857232561,1857232569,Magic Kingdom for Sale,Sold,Terry Brooks,Fantasy fiction,http://books.google.com/books/content?id=1tdqPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Landover was a genuine magic kingdom, complete with fairy folk and wizardry, just as the advertisement had promised. But after he purchased it for a million dollars, Ben Holiday discovered that there were a few details the ad had failed to mention. Such as the fact that the kingdom was falling into ruin. The barons refused to recognize a king and taxes hadn't been collected for years. The dragon, Strabo, was laying waste to the countryside, while the evil witch, Nightshade, was plotting to destroy no less than everything. And if that weren't enough for a prospective king to deal with, Ben soon learned that the Iron Mark, terrible lord of the demons, challenged all pretenders to the throne of Landover to a duel to the death - a duel no mere mortal could hope to win. But Ben Holiday had one human trait that even magic couldn't overcome. Ben Holiday was stubborn...",1987.0,3.88,324.0,29300.0,['Fantasy']
9781857234022,1857234022,A Man Betrayed,,J. V. Jones,Adventure stories,http://books.google.com/books/content?id=Kcg6PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At Castle Harvell, demented Prince Kylock grabs the reins of power by murdering his father. Harvell's two young refugess are torn apart by the storms of war: headstrong young Melliandra is captured by brutal slavers and Jack, whose wild power works miracles, falls prey to a smuggler's lying charms and a woman's seductive schemes. Meanwhile, a knight's shattered destiny is about to lead from death-sport pits to the blood-strewn creation of an empire. For more information on this or any other Orbit title, visit the Orbit website at www.orbitbooks.co.uk",1996.0,3.9,560.0,121.0,['Adventure']
9781857988093,1857988094,I Am Legend,,Richard Matheson,Horror tales,http://books.google.com/books/content?id=gi94PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Robert Neville is the last living man on earth ... but he is not alone. Every other man, woman and child on the planet has become a vampire, and they are all hungry for Neville¿s blood. By day he is the hunter, stalking the sleeping undead through the abandoned ruins of civilization. By night, he barricades himself in his home and prays for the dawn. How long can one man survive like this?",1999.0,4.06,160.0,55137.0,['Horror']
9781857988192,1857988191,The Rediscovery of Man,,Cordwainer Smith,"Science fiction, American",http://books.google.com/books/content?id=FGV1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Welcome to the strangest, most distinctive future ever imagined by a science fiction writer. An interstellar empire ruled by the mysterious Lords of the Instrumentality, whose access to the drug stroon from the planet Norstrilia confers on them virtual immortality. A world in which wealthy and leisured humanity is served by the underpeople, genetically engineered animals turned into the semblance of people. A world in which the great ships which sail between the stars are eventually supplanted by the mysterious, instantaneous technique of planoforming. A world of wonder and myth, and extraordinary imagination.",1999.0,4.14,368.0,2328.0,['Sci-Fi']
9781857989120,1857989120,Three Early Novels,,Philip K. Dick,"Science fiction, American",http://books.google.com/books/content?id=xbVYHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At the beginning of his career, Philip K. Dick, whose later work won him widespread acclaim as the world's greatest sf writer, wrote a number of short novels which were published as paperback originals back-to-back in dual volumes with works by writers who were then more famous. Considerably more straightforward than his later novels, these stories are nevertheless unmistakably the work of the author of Do Androids Dream of Electric Sheep? and Ubik in their quirky exuberance and originality.",2000.0,3.71,422.0,61.0,['Sci-Fi']
9781857989342,1857989341,The Gods Themselves,,Isaac Asimov,Science fiction,http://books.google.com/books/content?id=8ClIPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the year 2100, mankind on Earth, settlers in a lunar colony and aliens from the para-universe, a strange universe parallel in time to our own, are faced with a race against time to prevent total destruction of the Earth. The invention of the Inter-Universe Electron Pump has threatened the rate of hydrogen fusion in the sun, leading, inevitably, to the possibilty of a vast explosion -- and the vapourisation of the Earth exactly eight minutes later . . .",2000.0,4.09,288.0,41304.0,['Sci-Fi']
9781883011079,1883011078,Raymond Chandler: Stories & Early Novels (LOA #79),"Pulp Stories / the Big Sleep / Farewell, My Lovely / the High Window",Raymond Chandler,"Detective and mystery stories, American",,"In Raymond Chandler's hands, the pulp crime story became a haunting mystery of power and corruption, set against a modern cityscape both lyrical and violent. Now Chandler joins the authoritative Library of America series in a comprehensive two-volume set displaying all the facets of his brilliant talent. In his first novel, The Big Sleep (1939), the classic private eye finds his full-fledged form as Philip Marlowe: at once tough, independent, brash, disillusioned, and sensitive--and man of weary honor threading his way (in Chandler's phrase) ""down these mean streets"" among blackmailers, pornographers, and murderers for hire. In Farewell, My Lovely (1940), Chandler's personal favorite among his novels, Marlowe's search for a missing woman leads him from shanties and honky-tonks to the highest reaches of power, encountering an array of richly drawn characters. The High Window (1942), about a rare coin that becomes a catalyst by which a hushed-up crime comes back to haunt a wealthy family, is partly a humorous burlesque of pulp fiction. All three novels show Chandler at a peak of verbal inventiveness and storytelling drive Stories and Early Novels also includes every classic noir story from the 1930s that Chandler did not later incorporate into a novel--thirteen in all, among them such classics as ""Red Wind,"" ""Finger Man,"" The King in Yellow,"" and ""Trouble Is My Business."" Drawn from the pages of Black Mask and Dime Detective, these stories show how Chandler adapted the violent conventions of the pulp magazine--with their brisk exposition and rapid-fire dialogue--to his own emerging vision of twentieth-century America. LIBRARY OF AMERICA is an independent nonprofit cultural organization founded in 1979 to preserve our nation's literary heritage by publishing, and keeping permanently in print, America's best and most significant writing. The Library of America series includes more than 300 volumes to date, authoritative editions that average 1,000 pages in length, feature cloth covers, sewn bindings, and ribbon markers, and are printed on premium acid-free paper that will last for centuries.",1995.0,4.49,1199.0,1296.0,['Mystery']
